StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,OG_BI_male_afro_1,OG_BI_male_skin_1,OG_BI_male_masc_1,OG_BI_male_traits_1,OG_BI_male_traits_2,OG_BI_male_traits_3,OG_BI_male_traits_4,OG_BI_male_traits_5,OG_BI_male_traits_6,OG_BI_male_traits_DO,N_Biracial_male_afro_1,N_Biracial_male_skin_1,N_Biracial_male_masc_1,N_Biracial_male_trai_1,N_Biracial_male_trai_2,N_Biracial_male_trai_3,N_Biracial_male_trai_4,N_Biracial_male_trai_5,N_Biracial_male_trai_6,BI_female_afro_1,BI_female_skin_1,BI_female_masc_1,BI_female_traits_1,BI_female_traits_2,BI_female_traits_3,BI_female_traits_4,BI_female_traits_5,BI_female_traits_6,BI_female_traits_DO,Black_female_afro_1,Black_female_skin_1,Black_female_masc_1,Black_female_traits_1,Black_female_traits_2,Black_female_traits_3,Black_female_traits_4,Black_female_traits_5,Black_female_traits_6,Black_female_traits_DO,White_female_afro_1,White_female_skin_1,White_female_masc_1,White_female_traits_1,White_female_traits_2,White_female_traits_3,White_female_traits_4,White_female_traits_5,White_female_traits_6,White_female_traits_DO,Black_male_afro_1,Black_male_skin_1,Black_male_masc_1,Black_male_traits_1,Black_male_traits_2,Black_male_traits_3,Black_male_traits_4,Black_male_traits_5,Black_male_traits_6,Black_male_traits_DO,White_male_afro_1,White_male_skin_1,White_male_masc_1,White_male_traits_1,White_male_traits_2,White_male_traits_3,White_male_traits_4,White_male_traits_5,White_male_traits_6,White_male_traits_DO,Ambig_afro_1,Ambig_skin_1,Ambig_masc_1,Ambig_traits_1,Ambig_traits_2,Ambig_traits_3,Ambig_traits_4,Ambig_traits_5,Ambig_traits_6,Ambig_traits_DO,bot_check,random_response,age,race,race_8_TEXT,race_9_TEXT,gender,gender_4_TEXT,FL_10_DO,consent_DO,OG_male_Biracial_base_face_DO,New_Biracial_male_base_face_DO,BI_female_base_face_DO,Black_female_base_face_DO,White_female_base_face_DO,Black_male_base_face_DO,White_male_base_face_DO,Ambig_base_face_DO,demos_DO
4/27/23 19:15,4/27/23 19:22,0,174.235.83.62,100,403,1,4/27/23 19:22,R_2R83y8TcyVTdtfs,,,,,36.1671,-86.7861,anonymous,EN,1,90,94,84,6,3,6,4,4,3,1|3|4|2|5|6,19,24,83,6,4,5,5,3,4,0,13,7,3,3,5,4,3,2,2|6|5|4|1|3,100,70,23,2,4,5,3,2,3,2|3|1|5|6|4,11,12,4,2,1,2,2,1,3,2|3|4|5|6|1,100,97,100,2,3,4,3,4,5,6|4|2|5|1|3,0,3,100,5,3,6,6,2,4,6|3|5|2|4|1,9,27,88,4,3,5,6,4,4,3|1|2|4|5|6,Even though it was blurry i could obviously see what race the people in the images were,2,44,2,,,2,,White_female_base_face|BI_female_base_face|Black_female_base_face|White_male_base_face|Black_male_base_face|Ambig_base_face|OG_male_Biracial_base_face|New_Biracial_male_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_skin|BI_female_afro|BI_female_traits,Black_female_base|Black_female_afro|Black_female_masc|Black_female_skin|Black_female_traits,White_female_base|White_female_skin|White_female_afro|White_female_masc|White_female_traits,Black_male_base|Black_male_skin|Black_male_masc|Black_male_afro|Black_male_traits,White_male_base|White_male_afro|White_male_skin|White_male_masc|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_masc|Ambig_skin|Ambig_traits,race|age|random_response|gender
4/27/23 19:13,4/27/23 19:22,0,47.211.223.98,100,594,1,4/27/23 19:22,R_1l6Hm19WhgWn2Et,,,,,30.6623,-96.3349,anonymous,EN,1,100,71,80,4,4,5,5,2,5,2|4|6|5|3|1,51,50,55,4,3,3,4,5,5,50,51,15,6,5,2,4,6,6,4|3|5|2|1|6,100,90,8,7,5,3,6,4,5,5|3|4|1|2|6,0,0,19,4,5,5,3,3,4,3|1|5|4|6|2,100,85,89,4,3,6,5,3,6,3|5|2|4|6|1,0,0,65,2,4,5,4,3,4,3|2|4|5|6|1,51,21,76,3,3,5,4,2,4,6|5|1|3|2|4,I arrived at my answers by using my best judgement that's based on real life people who resemble the people that are displayed in these blurred photos.,2,37,2,,,1,,White_male_base_face|OG_male_Biracial_base_face|New_Biracial_male_base_face|White_female_base_face|Ambig_base_face|BI_female_base_face|Black_female_base_face|Black_male_base_face,consent,male_face|OG_BI_male_skin|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_skin|BI_female_masc|BI_female_afro|BI_female_traits,Black_female_base|Black_female_afro|Black_female_skin|Black_female_masc|Black_female_traits,White_female_base|White_female_masc|White_female_skin|White_female_afro|White_female_traits,Black_male_base|Black_male_afro|Black_male_skin|Black_male_masc|Black_male_traits,White_male_base|White_male_masc|White_male_afro|White_male_skin|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_afro|Ambig_skin|Ambig_traits,random_response|race|gender|age
4/27/23 19:13,4/27/23 19:23,0,76.98.74.207,100,599,1,4/27/23 19:23,R_s5olLxcSXmvsSzv,,,,,39.884,-74.9721,anonymous,EN,1,80,75,100,4,3,6,5,5,4,3|1|2|4|5|6,79,76,70,4,3,5,4,5,5,85,53,0,7,5,4,6,5,3,4|3|5|6|2|1,91,79,0,7,6,5,5,6,4,2|4|6|3|1|5,41,28,0,7,5,4,5,6,4,1|3|4|2|5|6,86,88,100,4,5,5,6,2,5,1|3|6|5|4|2,0,8,100,4,3,4,4,3,4,6|5|1|2|3|4,70,65,0,8,3,4,6,3,4,1|6|3|4|5|2,BECAUSE I LOOKED VERY CLOSELY AT THEIR FACES ,2,44,2,,,1,,Ambig_base_face|Black_male_base_face|White_male_base_face|BI_female_base_face|White_female_base_face|New_Biracial_male_base_face|Black_female_base_face|OG_male_Biracial_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_skin|N_Biracial_male_afro|N_Biracial_male_masc|N_Biracial_male_trai,BI_female_face|BI_female_skin|BI_female_masc|BI_female_afro|BI_female_traits,Black_female_base|Black_female_masc|Black_female_afro|Black_female_skin|Black_female_traits,White_female_base|White_female_afro|White_female_masc|White_female_skin|White_female_traits,Black_male_base|Black_male_masc|Black_male_skin|Black_male_afro|Black_male_traits,White_male_base|White_male_afro|White_male_skin|White_male_masc|White_male_traits,Ambig_base_face|Ambig_skin|Ambig_masc|Ambig_afro|Ambig_traits,age|random_response|gender|race
4/27/23 19:10,4/27/23 19:24,0,72.238.4.135,100,828,1,4/27/23 19:24,R_1ON5RNxvhm92yut,,,,,28.53,-81.4057,anonymous,EN,1,72,70,81,1,1,5,3,3,4,5|4|3|6|1|2,43,47,93,1,1,3,3,1,2,47,52,30,5,3,3,3,3,4,6|1|3|2|4|5,62,56,29,5,4,4,4,4,4,4|5|2|1|3|6,8,39,32,4,3,3,3,2,2,3|6|4|5|2|1,100,91,90,1,3,5,2,2,2,1|5|6|2|4|3,0,0,99,1,2,5,3,1,3,2|5|4|1|6|3,45,46,59,4,3,2,3,4,3,6|4|5|3|2|1,by the looks,2,43,2,,,1,,Ambig_base_face|Black_female_base_face|White_female_base_face|White_male_base_face|Black_male_base_face|OG_male_Biracial_base_face|BI_female_base_face|New_Biracial_male_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_skin|BI_female_afro|BI_female_traits,Black_female_base|Black_female_afro|Black_female_masc|Black_female_skin|Black_female_traits,White_female_base|White_female_afro|White_female_masc|White_female_skin|White_female_traits,Black_male_base|Black_male_afro|Black_male_skin|Black_male_masc|Black_male_traits,White_male_base|White_male_skin|White_male_masc|White_male_afro|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_skin|Ambig_masc|Ambig_traits,gender|random_response|age|race
4/27/23 19:20,4/27/23 19:26,0,96.28.42.126,100,350,1,4/27/23 19:26,R_DV7ADyKmoM36cX7,,,,,38.3078,-85.7359,anonymous,EN,1,100,100,100,4,4,4,4,4,4,2|1|6|5|4|3,54,46,100,4,4,4,4,4,4,55,43,2,4,4,4,4,4,4,4|3|1|5|6|2,100,100,0,4,4,4,4,4,4,3|6|5|1|4|2,49,14,0,4,4,4,4,4,4,3|4|2|5|1|6,100,100,100,4,4,4,4,4,4,6|3|1|4|2|5,0,0,100,4,4,4,4,4,4,5|6|1|4|2|3,64,45,52,4,4,4,4,4,4,5|1|6|2|3|4,just gave my best guest,2,47,2,,,1,,White_male_base_face|White_female_base_face|Black_male_base_face|OG_male_Biracial_base_face|Black_female_base_face|Ambig_base_face|New_Biracial_male_base_face|BI_female_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_skin|BI_female_afro|BI_female_traits,Black_female_base|Black_female_masc|Black_female_afro|Black_female_skin|Black_female_traits,White_female_base|White_female_afro|White_female_skin|White_female_masc|White_female_traits,Black_male_base|Black_male_skin|Black_male_masc|Black_male_afro|Black_male_traits,White_male_base|White_male_afro|White_male_masc|White_male_skin|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_skin|Ambig_afro|Ambig_traits,race|random_response|gender|age
4/27/23 19:13,4/27/23 19:26,0,72.182.214.111,100,795,1,4/27/23 19:26,R_3kd1P3Bxslw39EU,,,,,32.8489,-96.9667,anonymous,EN,1,78,59,100,6,4,5,5,4,5,6|3|1|2|5|4,22,28,100,5,4,5,5,4,5,33,26,2,5,4,5,5,4,5,2|3|4|1|5|6,98,64,0,6,4,4,5,4,5,4|1|5|3|2|6,0,0,0,5,4,3,5,4,5,3|5|1|4|2|6,98,89,100,6,4,5,5,4,5,5|2|6|1|4|3,1,0,100,5,4,5,5,4,5,6|1|2|5|4|3,24,37,100,5,4,5,5,4,5,1|4|3|5|6|2,I just  made judgements based on what the pictures looked like.,2,51,2,,,2,,Black_male_base_face|BI_female_base_face|OG_male_Biracial_base_face|Black_female_base_face|White_male_base_face|New_Biracial_male_base_face|Ambig_base_face|White_female_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_afro|BI_female_skin|BI_female_masc|BI_female_traits,Black_female_base|Black_female_afro|Black_female_masc|Black_female_skin|Black_female_traits,White_female_base|White_female_skin|White_female_afro|White_female_masc|White_female_traits,Black_male_base|Black_male_masc|Black_male_skin|Black_male_afro|Black_male_traits,White_male_base|White_male_skin|White_male_masc|White_male_afro|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_masc|Ambig_skin|Ambig_traits,race|age|gender|random_response
4/27/23 19:27,4/27/23 19:31,0,74.135.250.112,100,245,1,4/27/23 19:31,R_2CwRpXu2CgzaAsk,,,,,42.5313,-87.8853,anonymous,EN,1,88,100,86,2,4,4,5,5,5,4|5|2|1|6|3,37,59,88,2,3,5,4,3,4,31,13,28,4,4,3,5,5,5,2|3|6|1|4|5,91,100,23,5,5,5,6,5,6,2|3|4|6|5|1,0,8,7,5,4,5,6,5,5,2|6|3|1|4|5,100,89,90,2,4,5,4,3,5,1|5|4|6|3|2,13,8,88,3,3,5,6,3,5,2|6|1|4|3|5,27,38,63,2,4,3,4,3,4,2|3|1|6|4|5,I just judged the people by the looks on their resting faces,2,23,1,,,2,,Black_male_base_face|Ambig_base_face|New_Biracial_male_base_face|BI_female_base_face|White_female_base_face|White_male_base_face|OG_male_Biracial_base_face|Black_female_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_afro|BI_female_skin|BI_female_traits,Black_female_base|Black_female_masc|Black_female_skin|Black_female_afro|Black_female_traits,White_female_base|White_female_afro|White_female_masc|White_female_skin|White_female_traits,Black_male_base|Black_male_afro|Black_male_skin|Black_male_masc|Black_male_traits,White_male_base|White_male_afro|White_male_masc|White_male_skin|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_skin|Ambig_afro|Ambig_traits,gender|race|age|random_response
4/27/23 19:18,4/27/23 19:35,0,172.56.225.49,100,1052,1,4/27/23 19:35,R_2tfD7qyklLXElVA,,,,,33.4849,-86.8596,anonymous,EN,1,82,71,84,4,4,5,4,3,4,6|3|5|2|1|4,51,65,93,6,5,7,6,4,6,28,36,22,5,6,5,4,3,5,5|3|6|4|1|2,81,91,14,5,6,2,5,6,5,3|5|2|4|1|6,11,7,9,5,5,2,4,4,4,5|1|6|2|3|4,86,60,90,5,5,6,5,4,5,2|5|3|1|4|6,0,1,100,5,4,6,6,3,6,2|4|5|1|3|6,49,36,40,5,4,4,4,4,5,5|6|2|1|3|4,I went by how I felt ,2,28,2,,,2,,Ambig_base_face|Black_male_base_face|OG_male_Biracial_base_face|Black_female_base_face|BI_female_base_face|New_Biracial_male_base_face|White_female_base_face|White_male_base_face,consent,male_face|OG_BI_male_skin|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_skin|BI_female_afro|BI_female_traits,Black_female_base|Black_female_afro|Black_female_masc|Black_female_skin|Black_female_traits,White_female_base|White_female_masc|White_female_skin|White_female_afro|White_female_traits,Black_male_base|Black_male_masc|Black_male_afro|Black_male_skin|Black_male_traits,White_male_base|White_male_afro|White_male_skin|White_male_masc|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_skin|Ambig_masc|Ambig_traits,race|gender|age|random_response
4/27/23 19:33,4/27/23 19:41,0,73.209.188.60,100,436,1,4/27/23 19:41,R_2fcCgDxkZmbQg1p,,,,,41.8482,-87.6521,anonymous,EN,1,76,84,88,4,3,3,2,4,4,5|4|1|2|6|3,57,63,63,4,4,4,3,4,4,65,63,56,5,4,4,4,4,5,2|6|5|1|4|3,82,83,17,3,5,4,4,5,5,3|1|5|2|4|6,73,62,64,4,4,3,5,4,5,4|1|6|5|2|3,70,70,72,5,4,4,4,5,4,2|3|5|6|1|4,4,10,100,4,4,4,4,4,4,1|5|2|3|6|4,72,70,18,3,4,3,4,4,4,5|4|6|3|1|2,I imagined how light and dark they were based on facial features and I determined their traits by their facial expression.,1,22,8,"Black,White,Hispanic ",,1,,White_male_base_face|Ambig_base_face|New_Biracial_male_base_face|Black_male_base_face|White_female_base_face|BI_female_base_face|OG_male_Biracial_base_face|Black_female_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_afro|BI_female_skin|BI_female_masc|BI_female_traits,Black_female_base|Black_female_masc|Black_female_skin|Black_female_afro|Black_female_traits,White_female_base|White_female_skin|White_female_masc|White_female_afro|White_female_traits,Black_male_base|Black_male_afro|Black_male_skin|Black_male_masc|Black_male_traits,White_male_base|White_male_masc|White_male_skin|White_male_afro|White_male_traits,Ambig_base_face|Ambig_skin|Ambig_afro|Ambig_masc|Ambig_traits,gender|random_response|race|age
4/27/23 19:34,4/27/23 19:41,0,136.49.50.176,100,429,1,4/27/23 19:41,R_1rwwB7iTJRuUU0M,,,,,30.2732,-97.7419,anonymous,EN,1,88,92,91,6,5,5,5,5,5,2|5|3|4|6|1,72,69,96,3,4,5,5,3,4,85,69,6,7,6,5,6,3,5,4|2|5|3|6|1,96,91,18,6,7,4,7,6,6,5|6|2|3|1|4,8,18,0,4,4,3,5,3,5,5|4|6|1|3|2,100,89,99,6,5,6,6,4,6,4|5|6|2|3|1,8,5,93,5,4,3,3,4,5,3|1|5|2|6|4,70,82,85,5,4,4,5,5,4,2|5|6|3|1|4,It was pretty clear to me gender and color of skin. As for their other attributes those were a feeling based on people I know who reminded me of them.,2,61,2,,,2,,White_male_base_face|New_Biracial_male_base_face|OG_male_Biracial_base_face|Black_male_base_face|Ambig_base_face|Black_female_base_face|White_female_base_face|BI_female_base_face,consent,male_face|OG_BI_male_skin|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_afro|BI_female_skin|BI_female_traits,Black_female_base|Black_female_afro|Black_female_masc|Black_female_skin|Black_female_traits,White_female_base|White_female_afro|White_female_masc|White_female_skin|White_female_traits,Black_male_base|Black_male_afro|Black_male_skin|Black_male_masc|Black_male_traits,White_male_base|White_male_masc|White_male_afro|White_male_skin|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_skin|Ambig_afro|Ambig_traits,race|age|random_response|gender
4/27/23 19:35,4/27/23 19:42,0,71.244.253.5,100,400,1,4/27/23 19:42,R_2pLHTGIBlRuRnwe,,,,,39.2124,-76.8776,anonymous,EN,1,70,70,72,7,6,5,5,6,5,1|6|4|2|5|3,56,53,85,6,5,5,6,5,6,60,57,36,5,5,6,5,5,5,3|6|2|4|5|1,84,82,36,5,5,6,6,5,6,5|4|2|3|1|6,21,25,17,6,4,5,5,4,5,3|1|4|5|2|6,86,86,90,7,5,6,6,5,6,3|2|5|4|6|1,14,15,79,5,5,5,5,6,5,3|5|1|2|6|4,63,62,51,5,4,5,5,4,5,6|5|2|1|4|3,I used my past knowledge and stereotypes,2,44,2,,,2,,White_female_base_face|New_Biracial_male_base_face|Ambig_base_face|OG_male_Biracial_base_face|Black_female_base_face|BI_female_base_face|Black_male_base_face|White_male_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_trai,BI_female_face|BI_female_afro|BI_female_skin|BI_female_masc|BI_female_traits,Black_female_base|Black_female_masc|Black_female_afro|Black_female_skin|Black_female_traits,White_female_base|White_female_afro|White_female_masc|White_female_skin|White_female_traits,Black_male_base|Black_male_skin|Black_male_masc|Black_male_afro|Black_male_traits,White_male_base|White_male_skin|White_male_masc|White_male_afro|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_masc|Ambig_skin|Ambig_traits,race|gender|age|random_response
4/27/23 19:38,4/27/23 19:42,0,24.187.80.192,100,245,1,4/27/23 19:42,R_3mWgJNYgAI5DydX,,,,,40.6372,-73.9037,anonymous,EN,1,90,87,81,5,4,6,4,4,4,3|5|2|4|6|1,70,67,83,5,5,6,6,5,5,52,74,3,7,7,5,6,7,7,3|1|5|4|6|2,95,88,4,7,7,5,7,7,7,3|6|2|4|1|5,8,7,5,7,6,2,6,6,6,5|2|1|4|6|3,87,84,93,5,5,5,6,6,6,2|6|5|1|4|3,1,6,91,5,6,6,6,5,6,6|5|1|3|2|4,70,75,39,4,5,6,6,5,6,1|6|5|4|2|3,Superficial reasoning of what I deemed to be attractive and the way they look to consider them warm and dominate. ,2,29,2,,,1,,New_Biracial_male_base_face|White_female_base_face|Black_male_base_face|BI_female_base_face|Ambig_base_face|OG_male_Biracial_base_face|White_male_base_face|Black_female_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_trai,BI_female_face|BI_female_skin|BI_female_afro|BI_female_masc|BI_female_traits,Black_female_base|Black_female_masc|Black_female_afro|Black_female_skin|Black_female_traits,White_female_base|White_female_masc|White_female_skin|White_female_afro|White_female_traits,Black_male_base|Black_male_skin|Black_male_afro|Black_male_masc|Black_male_traits,White_male_base|White_male_afro|White_male_skin|White_male_masc|White_male_traits,Ambig_base_face|Ambig_skin|Ambig_masc|Ambig_afro|Ambig_traits,random_response|age|gender|race
4/27/23 19:35,4/27/23 19:43,0,107.146.147.252,100,514,1,4/27/23 19:43,R_WDNFO6xt8Wau9Tr,,,,,33.4849,-86.8596,anonymous,EN,1,100,81,100,6,4,6,5,5,6,3|5|6|1|4|2,50,36,100,5,4,5,6,4,6,50,50,8,4,4,3,5,4,6,1|5|4|2|6|3,100,82,0,6,6,3,6,7,6,4|5|2|1|6|3,1,2,30,4,4,6,5,3,4,4|5|2|6|1|3,100,79,100,5,4,7,6,4,5,2|4|1|6|5|3,0,0,100,3,4,6,5,3,4,5|4|1|3|2|6,48,33,51,3,4,4,5,4,5,6|3|2|1|5|4,By looking at their faces and taking guesses.,2,65,2,,,2,,White_female_base_face|New_Biracial_male_base_face|BI_female_base_face|White_male_base_face|Black_male_base_face|Ambig_base_face|OG_male_Biracial_base_face|Black_female_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_trai,BI_female_face|BI_female_afro|BI_female_masc|BI_female_skin|BI_female_traits,Black_female_base|Black_female_afro|Black_female_skin|Black_female_masc|Black_female_traits,White_female_base|White_female_masc|White_female_skin|White_female_afro|White_female_traits,Black_male_base|Black_male_afro|Black_male_skin|Black_male_masc|Black_male_traits,White_male_base|White_male_masc|White_male_afro|White_male_skin|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_skin|Ambig_afro|Ambig_traits,age|race|gender|random_response
4/27/23 19:38,4/27/23 19:45,0,24.10.4.134,100,401,1,4/27/23 19:45,R_1LtHCGQJiUVGi4i,,,,,38.581,-121.4939,anonymous,EN,1,30,30,30,5,5,5,5,5,5,1|4|3|2|5|6,35,35,35,4,4,4,4,4,4,40,40,40,3,3,3,3,3,3,2|1|3|5|4|6,61,60,58,5,5,5,5,5,5,3|4|5|2|6|1,40,40,40,3,3,3,3,3,3,1|2|3|4|6|5,66,67,66,5,5,5,5,5,5,1|5|2|6|3|4,31,31,31,3,3,3,3,3,3,2|4|6|1|5|3,35,35,35,4,4,4,4,4,4,2|3|4|6|5|1,Clear review and image of face,2,53,2,,,2,,White_female_base_face|OG_male_Biracial_base_face|New_Biracial_male_base_face|Ambig_base_face|BI_female_base_face|Black_female_base_face|Black_male_base_face|White_male_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_afro|BI_female_skin|BI_female_traits,Black_female_base|Black_female_skin|Black_female_masc|Black_female_afro|Black_female_traits,White_female_base|White_female_masc|White_female_skin|White_female_afro|White_female_traits,Black_male_base|Black_male_masc|Black_male_afro|Black_male_skin|Black_male_traits,White_male_base|White_male_masc|White_male_skin|White_male_afro|White_male_traits,Ambig_base_face|Ambig_skin|Ambig_afro|Ambig_masc|Ambig_traits,race|random_response|gender|age
4/27/23 19:36,4/27/23 19:47,0,50.159.246.177,100,658,1,4/27/23 19:47,R_57J6BpQPQB1PrEd,,,,,36.175,-115.1372,anonymous,EN,1,72,75,75,6,5,4,6,5,5,6|4|5|1|2|3,45,40,80,7,6,5,6,6,7,60,68,5,6,7,2,6,6,5,3|2|1|4|6|5,78,78,10,6,6,1,5,6,6,2|6|3|4|5|1,5,10,5,4,5,1,6,4,5,3|6|5|1|4|2,80,82,95,7,6,5,7,5,6,3|4|6|1|5|2,5,20,80,5,6,6,6,5,5,5|6|4|2|1|3,60,48,58,3,6,3,6,4,4,5|3|1|6|4|2,All of my answers were strictly based on first impressions. I'm make snap assumptions based on a blurry picture. I did rate them based on what they looked like and what came first to mind. ,2,35,2,,,1,,Black_male_base_face|OG_male_Biracial_base_face|Black_female_base_face|Ambig_base_face|New_Biracial_male_base_face|White_male_base_face|BI_female_base_face|White_female_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_skin|BI_female_afro|BI_female_masc|BI_female_traits,Black_female_base|Black_female_afro|Black_female_masc|Black_female_skin|Black_female_traits,White_female_base|White_female_afro|White_female_skin|White_female_masc|White_female_traits,Black_male_base|Black_male_afro|Black_male_masc|Black_male_skin|Black_male_traits,White_male_base|White_male_skin|White_male_afro|White_male_masc|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_afro|Ambig_skin|Ambig_traits,age|gender|race|random_response
4/27/23 19:42,4/27/23 19:50,0,174.177.63.194,100,476,1,4/27/23 19:50,R_1mEMDix05LXyQsI,,,,,36.045,-84.0396,anonymous,EN,1,100,100,100,1,1,6,4,1,2,3|6|5|2|4|1,70,70,100,3,1,7,4,1,5,65,65,0,6,4,1,5,3,7,4|6|2|1|3|5,100,100,0,7,4,1,5,6,5,5|4|2|1|3|6,25,26,0,6,1,1,4,3,5,5|4|3|6|2|1,100,100,100,3,3,5,4,1,4,2|3|1|5|4|6,0,0,100,4,4,4,5,4,7,3|4|1|5|2|6,60,50,85,5,2,6,4,4,4,5|4|1|3|2|6,"I went by bone structure, and the mood of their face. ",1,28,2,,,1,,Ambig_base_face|White_male_base_face|White_female_base_face|BI_female_base_face|OG_male_Biracial_base_face|Black_female_base_face|New_Biracial_male_base_face|Black_male_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_skin|BI_female_afro|BI_female_traits,Black_female_base|Black_female_masc|Black_female_afro|Black_female_skin|Black_female_traits,White_female_base|White_female_afro|White_female_masc|White_female_skin|White_female_traits,Black_male_base|Black_male_skin|Black_male_afro|Black_male_masc|Black_male_traits,White_male_base|White_male_afro|White_male_skin|White_male_masc|White_male_traits,Ambig_base_face|Ambig_skin|Ambig_masc|Ambig_afro|Ambig_traits,age|random_response|race|gender
